state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
UT,libraries,620,0,2001746,0,1220,0,1039143,0,97108,0,1167,0,1840,0,3040889,0,92.66,72.17,2007
UT,other and unallocable,1311,0,4748266,0,827,0,536547,0,50416,0,1591,0,2138,0,5284813,0,88.19,76.76,2007
VT,total,21546,0,72922396,0,10292,0,8635487,0,596030,0,25033,0,31838,0,81557883,0,70.32,74.53,2007
VT,financial administration,456,0,1769750,0,446,0,397046,0,26836,0,601,0,902,0,2166796,0,63.03,65.46,2007
VT,other government administration,432,0,1519554,0,683,0,368525,0,25399,0,568,0,1115,0,1888079,0,65.62,71.05,2007
VT,judicial and legal,45,0,147338,0,33,0,6812,0,496,0,47,0,78,0,154150,0,78.24,81.53,2007
VT,police protection total,808,0,3238113,0,204,0,256400,0,13451,0,882,0,1012,0,3494513,0,74.96,76.36,2007
VT,police protection - officers,629,0,2672532,0,120,0,148834,0,8366,0,675,0,749,0,2821366,0,76.56,76.4,2007
VT,police protection - other,179,0,565581,0,84,0,107566,0,5085,0,207,0,263,0,673147,0,77.93,76.16,2007
VT,fire protection total,269,0,1104643,0,511,0,147600,0,15057,0,354,0,780,0,1252243,0,74,79.07,2007
VT,fire protection - firefighters,259,0,1062901,0,500,0,140741,0,14518,0,341,0,759,0,1203642,0,73.41,78.36,2007
VT,fire protection - other,10,0,41742,0,11,0,6859,0,539,0,13,0,21,0,48601,0,89.48,96.64,2007
VT,highways,1093,0,4141260,0,145,0,112189,0,8357,0,1137,0,1238,0,4253449,0,71.86,72.96,2007
VT,air transportation,29,0,104617,0,0,0,0,0,0,0,29,0,29,0,104617,0,100,100,2007
VT,public welfare,1,0,2864,0,1,0,50,0,5,0,1,0,2,0,2914,0,2.75,1.72,2007
VT,health,23,0,87134,0,86,0,45332,0,3674,0,43,0,109,0,132466,0,21.52,25.52,2007
VT,solid waste management,103,0,326795,0,181,0,122013,0,9551,0,151,0,284,0,448808,0,78.21,91.51,2007
VT,sewerage,187,0,682525,0,35,0,25442,0,1667,0,198,0,222,0,707967,0,72.46,74.26,2007
VT,parks and recreation,117,0,397188,0,111,0,79365,0,5887,0,148,0,228,0,476553,0,75.97,79.28,2007
VT,housing and community development,150,0,453532,0,39,0,26934,0,2200,0,161,0,189,0,480466,0,92.61,93.77,2007
VT,natural resources,13,0,36105,0,19,0,17678,0,1184,0,19,0,32,0,53783,0,98.91,99.41,2007
VT,water transport and terminals,172,0,618139,0,127,0,39843,0,3025,0,184,0,299,0,657982,0,80.09,82.91,2007
VT,electric power,225,0,1006891,0,4,0,9921,0,303,0,227,0,229,0,1016812,0,92.94,94.06,2007
VT,transit,158,0,533978,0,44,0,38517,0,3260,0,177,0,202,0,572495,0,100,100,2007
VT,education total,17100,0,56212340,0,7115,0,6660196,0,452323,0,19813,0,24215,0,62872536,0,69.8,73.72,2007
VT,education - elementary and secondary total,17100,0,56212340,0,7115,0,6660196,0,452323,0,19813,0,24215,0,62872536,0,69.8,73.72,2007
VT,education - elementary and secondary instructional,13670,0,47420308,0,4781,0,4706637,0,310204,0,15528,0,18451,0,52126945,0,69.8,73.72,2007
VT,education - elementary and secondary other,3430,0,8792032,0,2334,0,1953559,0,142119,0,4285,0,5764,0,10745591,0,68.77,74.61,2007
VT,libraries,72,0,238823,0,229,0,192224,0,15103,0,155,0,301,0,431047,0,70.36,73.61,2007
VT,other and unallocable,93,0,300807,0,279,0,89400,0,8252,0,138,0,372,0,390207,0,73.35,87.93,2007
VA,total,289361,0,1066869666,0,72499,0,69955250,0,4722662,0,317392,0,361860,0,1136824916,0,84,85.52,2007
VA,financial administration,6854,0,28168621,0,636,0,797866,0,55740,0,7173,0,7490,0,28966487,0,82.73,81.65,2007
VA,other government administration,5465,0,24255048,0,1650,0,1442609,0,68354,0,5853,0,7115,0,25697657,0,83.38,83.93,2007
VA,judicial and legal,4260,0,18366445,0,584,0,819144,0,49218,0,4540,0,4844,0,19185589,0,85.77,79.51,2007
VA,police protection total,18080,0,77260353,0,1355,0,1722320,0,106861,0,18688,0,19435,0,78982673,0,83.86,83.58,2007
VA,police protection - officers,14241,0,64081927,0,479,0,751276,0,43604,0,14492,0,14720,0,64833203,0,83.76,83.35,2007
VA,police protection - other,3839,0,13178426,0,876,0,971044,0,63257,0,4196,0,4715,0,14149470,0,84.18,84.65,2007
VA,fire protection total,9903,0,49823674,0,441,0,342956,0,23110,0,10035,0,10344,0,50166630,0,85.3,85.09,2007
VA,fire protection - firefighters,9071,0,46472301,0,309,0,209577,0,15180,0,9159,0,9380,0,46681878,0,86.21,86.19,2007
VA,fire protection - other,832,0,3351373,0,132,0,133379,0,7930,0,876,0,964,0,3484752,0,75.84,70.38,2007
VA,corrections,8693,0,31130981,0,516,0,646554,0,39080,0,8915,0,9209,0,31777535,0,84.85,84.37,2007
VA,highways,4475,0,16049870,0,323,0,456782,0,31189,0,4650,0,4798,0,16506652,0,83.33,79.52,2007
VA,air transportation,1840,0,8694187,0,258,0,488259,0,22616,0,1969,0,2098,0,9182446,0,99.69,99.74,2007
VA,water transport and terminals,8,0,32295,0,4,0,2597,0,265,0,9,0,12,0,34892,0,97.92,100,2007
VA,public welfare,8051,0,28910511,0,916,0,1306159,0,86740,0,8547,0,8967,0,30216670,0,79.41,80.05,2007
VA,health,5219,0,20901396,0,1730,0,3406860,0,157506,0,6116,0,6949,0,24308256,0,68.61,74.28,2007
VA,hospitals,1907,0,5270659,0,873,0,1168557,0,76536,0,2339,0,2780,0,6439216,0,99.38,98.6,2007
VA,solid waste management,3640,0,10966988,0,888,0,781097,0,83612,0,4126,0,4528,0,11748085,0,89.25,89.33,2007
VA,sewerage,4207,0,15930551,0,139,0,149876,0,10890,0,4265,0,4346,0,16080427,0,75.65,72.26,2007
VA,parks and recreation,5443,0,17562864,0,7465,0,5398865,0,509897,0,8357,0,12908,0,22961729,0,72.39,81.36,2007
VA,housing and community development,1892,0,7273429,0,169,0,174700,0,13506,0,1965,0,2061,0,7448129,0,95.97,95.8,2007
VA,natural resources,319,0,949921,0,63,0,71313,0,5452,0,350,0,382,0,1021234,0,85.23,85.12,2007
VA,water transport and terminals,3891,0,14106938,0,286,0,349251,0,25625,0,4037,0,4177,0,14456189,0,82.37,83.83,2007
VA,electric power,356,0,1562922,0,4,0,6838,0,354,0,358,0,360,0,1569760,0,99.63,99.92,2007
VA,gas supply,381,0,1388501,0,6,0,6753,0,474,0,384,0,387,0,1395254,0,100,100,2007
VA,transit,863,0,2715868,0,625,0,495159,0,48917,0,1141,0,1488,0,3211027,0,55.25,94.23,2007
VA,education total,181068,0,641133196,0,47523,0,44529643,0,2873030,0,198550,0,228591,0,685662839,0,86.23,88.6,2007
VA,education - elementary and secondary total,179704,0,634383886,0,47374,0,44391601,0,2866619,0,197150,0,227078,0,678775487,0,86.14,88.53,2007
VA,education - elementary and secondary instructional,128070,0,516548844,0,28078,0,26357700,0,1475658,0,137026,0,156148,0,542906544,0,86.14,88.53,2007
VA,education - elementary and secondary other,51634,0,117835042,0,19296,0,18033901,0,1390961,0,60124,0,70930,0,135868943,0,84.33,86.93,2007
VA,education - higher education total,1364,0,6749310,0,149,0,138042,0,6411,0,1400,0,1513,0,6887352,0,100,100,2007
VA,education - higher education instructional,544,0,3680194,0,49,0,43288,0,1649,0,553,0,593,0,3723482,0,98.94,100,2007
VA,education - higher education other,820,0,3069116,0,100,0,94754,0,4762,0,847,0,920,0,3163870,0,100,100,2007
VA,libraries,2721,0,9631089,0,3351,0,3116299,0,238294,0,4084,0,6072,0,12747388,0,77.68,82.69,2007
VA,other and unallocable,9825,0,34783359,0,2694,0,2274793,0,195396,0,10941,0,12519,0,37058152,0,82.34,83,2007
WA,total,179487,0,858446569,0,83333,0,132555958,0,7171021,0,220082,0,262820,0,991002527,0,95.16,92.72,2007
WA,financial administration,5370,0,24965398,0,408,0,711768,0,36237,0,5575,0,5778,0,25677166,0,88.4,82.9,2007
WA,other government administration,4879,0,24801812,0,1530,0,1122460,0,53035,0,5168,0,6409,0,25924272,0,88.45,90.9,2007
WA,judicial and legal,5939,0,28129890,0,579,0,845050,0,39943,0,6167,0,6518,0,28974940,0,88.66,81.46,2007
WA,police protection total,12334,0,69264163,0,443,0,583260,0,35560,0,12531,0,12777,0,69847423,0,91.83,83.35,2007
WA,police protection - officers,9157,0,55913168,0,158,0,138171,0,9584,0,9213,0,9315,0,56051339,0,91.5,85.28,2007
WA,police protection - other,3177,0,13350995,0,285,0,445089,0,25976,0,3318,0,3462,0,13796084,0,92.77,75.53,2007
WA,fire protection total,7836,0,50640309,0,3187,0,1086288,0,89535,0,8325,0,11023,0,51726597,0,89.42,76.08,2007
WA,fire protection - firefighters,7073,0,46642154,0,2726,0,842149,0,74711,0,7484,0,9799,0,47484303,0,87.33,76.62,2007
WA,fire protection - other,763,0,3998155,0,461,0,244139,0,14824,0,841,0,1224,0,4242294,0,87.21,90.11,2007
WA,corrections,4800,0,21721746,0,245,0,258916,0,15099,0,4886,0,5045,0,21980662,0,89.23,90.36,2007
WA,highways,7150,0,33147705,0,251,0,476461,0,23364,0,7281,0,7401,0,33624166,0,90.22,91.96,2007
WA,air transportation,1466,0,7306144,0,161,0,340956,0,17467,0,1569,0,1627,0,7647100,0,96.2,96.32,2007
WA,water transport and terminals,1205,0,6298780,0,173,0,191419,0,10687,0,1264,0,1378,0,6490199,0,97.85,99.56,2007
WA,public welfare,1561,0,6888304,0,411,0,575056,0,29438,0,1733,0,1972,0,7463360,0,88.52,74.12,2007
WA,health,3743,0,17441305,0,693,0,960166,0,51341,0,4040,0,4436,0,18401471,0,91.29,93.27,2007
WA,hospitals,10112,0,43814865,0,7730,0,19249611,0,784233,0,14548,0,17842,0,63064476,0,91.16,86.72,2007
WA,solid waste management,1634,0,7318780,0,126,0,218091,0,12290,0,1705,0,1760,0,7536871,0,92.39,80.98,2007
WA,sewerage,3578,0,17546829,0,232,0,419024,0,19880,0,3692,0,3810,0,17965853,0,91.98,85.45,2007
WA,parks and recreation,3921,0,16134462,0,4753,0,3704442,0,289624,0,5560,0,8674,0,19838904,0,91.1,91.85,2007
WA,housing and community development,2721,0,10890189,0,336,0,450079,0,28395,0,2884,0,3057,0,11340268,0,90.29,86.4,2007
WA,natural resources,1161,0,4749068,0,237,0,193404,0,12783,0,1230,0,1398,0,4942472,0,89.93,91.37,2007
WA,water transport and terminals,3555,0,17003578,0,453,0,515800,0,24315,0,3692,0,4008,0,17519378,0,96.28,95.97,2007
WA,electric power,7614,0,46357625,0,401,0,960405,0,39361,0,7836,0,8015,0,47318030,0,98.71,88.31,2007
WA,gas supply,13,0,65042,0,0,0,0,0,0,0,13,0,13,0,65042,0,69.23,69.78,2007
WA,transit,8304,0,36283968,0,1562,0,3177161,0,190663,0,9479,0,9866,0,39461129,0,90.51,98.47,2007
WA,education total,72824,0,333151491,0,55291,0,91231041,0,5048830,0,101335,0,128115,0,424382532,0,99.62,100,2007
WA,education - elementary and secondary total,72824,0,333151491,0,55291,0,91231041,0,5048830,0,101335,0,128115,0,424382532,0,99.62,100,2007
WA,education - elementary and secondary instructional,57863,0,273218602,0,29966,0,50435755,0,2689055,0,73051,0,87829,0,323654357,0,99.62,100,2007
WA,education - elementary and secondary other,14961,0,59932889,0,25325,0,40795286,0,2359775,0,28284,0,40286,0,100728175,0,99.43,100,2007
WA,libraries,2068,0,8672057,0,3063,0,4049537,0,256999,0,3520,0,5131,0,12721594,0,93.04,95.25,2007
WA,other and unallocable,5699,0,25853059,0,1068,0,1235563,0,61942,0,6049,0,6767,0,27088622,0,91.49,84.51,2007
WV,total,58796,0,172386631,0,11875,0,10749879,0,734681,0,63013,0,70671,0,183136510,0,85.18,84.18,2007
WV,financial administration,1623,0,3775151,0,183,0,115181,0,12226,0,1694,0,1806,0,3890332,0,78.64,80.24,2007
WV,other government administration,1256,0,3235679,0,961,0,274326,0,21535,0,1374,0,2217,0,3510005,0,79.75,84.87,2007
WV,judicial and legal,954,0,2749805,0,219,0,198743,0,15489,0,1044,0,1173,0,2948548,0,79.52,83.12,2007
WV,police protection total,2783,0,8269137,0,419,0,238085,0,23348,0,2912,0,3202,0,8507222,0,84.05,82.51,2007
WV,police protection - officers,2350,0,7363828,0,217,0,139020,0,12134,0,2415,0,2567,0,7502848,0,84.47,82.25,2007
WV,police protection - other,433,0,905309,0,202,0,99065,0,11214,0,497,0,635,0,1004374,0,82,84.44,2007
WV,fire protection total,1008,0,3165376,0,105,0,36671,0,4518,0,1035,0,1113,0,3202047,0,96.32,97.22,2007
WV,fire protection - firefighters,966,0,3069790,0,94,0,29240,0,3618,0,987,0,1060,0,3099030,0,96.54,97.26,2007
WV,fire protection - other,42,0,95586,0,11,0,7431,0,900,0,48,0,53,0,103017,0,91.75,96.1,2007
WV,corrections,176,0,406107,0,23,0,17941,0,1942,0,187,0,199,0,424048,0,53.81,51.66,2007
WV,highways,888,0,2086628,0,103,0,97590,0,9885,0,942,0,991,0,2184218,0,86.53,84.96,2007
WV,air transportation,155,0,389461,0,20,0,12726,0,1393,0,163,0,175,0,402187,0,99.37,100,2007
WV,public welfare,19,0,34764,0,10,0,7149,0,977,0,25,0,29,0,41913,0,94.79,97.41,2007
WV,health,1106,0,2760443,0,360,0,249601,0,20032,0,1224,0,1466,0,3010044,0,89.48,92.57,2007
WV,hospitals,2156,0,6573282,0,542,0,873671,0,58277,0,2489,0,2698,0,7446953,0,87.97,98.2,2007
WV,solid waste management,695,0,1502967,0,120,0,84841,0,9181,0,746,0,815,0,1587808,0,90.42,93.44,2007
WV,sewerage,1055,0,2505039,0,170,0,87827,0,7776,0,1095,0,1225,0,2592866,0,90.25,90.59,2007
WV,parks and recreation,588,0,1233855,0,698,0,333298,0,46511,0,851,0,1286,0,1567153,0,91.62,94.81,2007
WV,housing and community development,572,0,1392456,0,92,0,44252,0,4254,0,594,0,664,0,1436708,0,93.66,88.26,2007
WV,natural resources,101,0,252986,0,24,0,19628,0,2202,0,114,0,125,0,272614,0,89.21,90.82,2007
WV,water transport and terminals,1324,0,3300328,0,232,0,144493,0,14367,0,1408,0,1556,0,3444821,0,86.55,87.97,2007
WV,electric power,17,0,66947,0,0,0,0,0,0,0,17,0,17,0,66947,0,100,100,2007
WV,transit,457,0,1081762,0,78,0,73305,0,6773,0,496,0,535,0,1155067,0,99.43,94.25,2007
WV,education total,40488,0,124589035,0,6870,0,7473826,0,429216,0,42977,0,47358,0,132062861,0,84.59,82.11,2007
WV,education - elementary and secondary total,40483,0,124568901,0,6869,0,7473346,0,429200,0,42972,0,47352,0,132042247,0,84.59,82.11,2007
WV,education - elementary and secondary instructional,26939,0,95066744,0,3642,0,4341128,0,212376,0,28173,0,30581,0,99407872,0,84.59,82.11,2007
WV,education - elementary and secondary other,13544,0,29502157,0,3227,0,3132218,0,216824,0,14799,0,16771,0,32634375,0,84.66,83.82,2007
WV,education - higher education total,5,0,20134,0,1,0,480,0,16,0,5,0,6,0,20614,0,100,100,2007
WV,education - higher education instructional,4,0,17646,0,1,0,480,0,16,0,4,0,5,0,18126,0,100,100,2007
WV,education - higher education other,1,0,2488,0,0,0,0,0,0,0,1,0,1,0,2488,0,100,100,2007
WV,libraries,327,0,693870,0,280,0,161345,0,18570,0,432,0,607,0,855215,0,91.13,91.57,2007
WV,other and unallocable,1048,0,2321553,0,366,0,205380,0,26209,0,1194,0,1414,0,2526933,0,83.63,82.03,2007
WI,total,182132,0,705935833,0,91371,0,82654569,0,5418772,0,212931,0,273503,0,788590402,0,78.45,81.7,2007
WI,financial administration,2953,0,12015236,0,2154,0,1346325,0,92897,0,3344,0,5107,0,13361561,0,79.73,84.44,2007
WI,other government administration,3621,0,14088416,0,10102,0,4130831,0,257767,0,4993,0,13723,0,18219247,0,72.01,85.59,2007
WI,judicial and legal,3186,0,11421213,0,845,0,1005902,0,48646,0,3441,0,4031,0,12427115,0,80.36,85.9,2007
WI,police protection total,14204,0,63988021,0,3043,0,1975178,0,148177,0,15027,0,17247,0,65963199,0,87.53,88.3,2007
WI,police protection - officers,11253,0,53864047,0,1160,0,764322,0,52097,0,11539,0,12413,0,54628369,0,88.52,88.84,2007
WI,police protection - other,2951,0,10123974,0,1883,0,1210856,0,96080,0,3488,0,4834,0,11334830,0,84.27,85.7,2007
WI,fire protection total,4259,0,22309883,0,6705,0,1281945,0,110091,0,4873,0,10964,0,23591828,0,71.49,56.6,2007
WI,fire protection - firefighters,4064,0,21540676,0,6374,0,1176195,0,101902,0,4631,0,10438,0,22716871,0,70.95,55.42,2007
WI,fire protection - other,195,0,769207,0,331,0,105750,0,8189,0,242,0,526,0,874957,0,81.87,87.09,2007
WI,corrections,3653,0,13421820,0,386,0,542431,0,32638,0,3840,0,4039,0,13964251,0,86.79,88.69,2007
WI,highways,8316,0,32148200,0,1358,0,837298,0,68353,0,8663,0,9674,0,32985498,0,84.72,84.29,2007
WI,air transportation,391,0,1455870,0,43,0,36631,0,2745,0,404,0,434,0,1492501,0,85.95,86.35,2007
WI,water transport and terminals,17,0,77614,0,0,0,0,0,0,0,17,0,17,0,77614,0,94.12,93.19,2007
WI,public welfare,10231,0,34945621,0,3785,0,5598549,0,373007,0,12372,0,14016,0,40544170,0,84.32,88.44,2007
WI,health,4949,0,18323731,0,3162,0,4460461,0,240802,0,6319,0,8111,0,22784192,0,84.33,88.67,2007
WI,hospitals,1001,0,3036693,0,481,0,792474,0,48993,0,1279,0,1482,0,3829167,0,86.84,84.78,2007
WI,solid waste management,1590,0,5673149,0,903,0,229374,0,22913,0,1660,0,2493,0,5902523,0,69.29,71.36,2007
WI,sewerage,1870,0,7772293,0,818,0,377123,0,25676,0,1997,0,2688,0,8149416,0,88.04,89.87,2007
WI,parks and recreation,2373,0,8171453,0,2962,0,1295524,0,117382,0,3021,0,5335,0,9466977,0,77.56,82.04,2007
WI,housing and community development,1020,0,3498818,0,385,0,314670,0,23768,0,1150,0,1405,0,3813488,0,82.58,77.71,2007
WI,natural resources,810,0,2810880,0,262,0,181244,0,10965,0,871,0,1072,0,2992124,0,88.19,88.59,2007
WI,water transport and terminals,1625,0,6673317,0,195,0,139363,0,10876,0,1679,0,1820,0,6812680,0,82.34,85.34,2007
WI,electric power,575,0,2812403,0,33,0,34357,0,1862,0,584,0,608,0,2846760,0,90.17,91.3,2007
WI,transit,1646,0,4824096,0,114,0,195131,0,12281,0,1715,0,1760,0,5019227,0,88.1,87.92,2007
WI,education total,109208,0,420336256,0,47295,0,54551813,0,3487678,0,129512,0,156503,0,474888069,0,76.71,79.26,2007
WI,education - elementary and secondary total,101759,0,380977780,0,39611,0,45079618,0,3076124,0,119559,0,141370,0,426057398,0,76.05,78.24,2007
WI,education - elementary and secondary instructional,79487,0,317205170,0,19796,0,26975022,0,1584174,0,88649,0,99283,0,344180192,0,76.05,78.24,2007
WI,education - elementary and secondary other,22272,0,63772610,0,19815,0,18104596,0,1491950,0,30910,0,42087,0,81877206,0,72.17,78.41,2007
WI,education - higher education total,7449,0,39358476,0,7684,0,9472195,0,411554,0,9953,0,15133,0,48830671,0,88.2,97.18,2007
WI,education - higher education instructional,3660,0,22734140,0,4636,0,6478405,0,195983,0,4842,0,8296,0,29212545,0,84.44,96.7,2007
WI,education - higher education other,3789,0,16624336,0,3048,0,2993790,0,215571,0,5111,0,6837,0,19618126,0,88.2,97.18,2007
WI,libraries,1631,0,5496050,0,3047,0,2492902,0,209088,0,2814,0,4678,0,7988952,0,76.86,82.84,2007
WI,other and unallocable,3003,0,10634800,0,3293,0,835043,0,72167,0,3356,0,6296,0,11469843,0,80.3,82.85,2007
WY,total,29749,0,107033474,0,12516,0,13043871,0,935570,0,35208,0,42265,0,120077345,0,83.25,88.44,2007
WY,financial administration,692,0,2246702,0,68,0,68511,0,5220,0,722,0,760,0,2315213,0,84.34,86.5,2007
WY,other government administration,672,0,2068946,0,402,0,171024,0,10109,0,726,0,1074,0,2239970,0,75.47,85.39,2007
WY,judicial and legal,381,0,1421946,0,127,0,156410,0,9918,0,431,0,508,0,1578356,0,77.84,82.57,2007
WY,police protection total,1711,0,6400166,0,129,0,107910,0,8311,0,1758,0,1840,0,6508076,0,87.71,89.97,2007
WY,police protection - officers,1234,0,5002410,0,44,0,35803,0,2255,0,1245,0,1278,0,5038213,0,88.84,90.31,2007
WY,police protection - other,477,0,1397756,0,85,0,72107,0,6056,0,513,0,562,0,1469863,0,84.96,88.8,2007
WY,fire protection total,396,0,1795997,0,342,0,92332,0,8218,0,440,0,738,0,1888329,0,95.79,96.84,2007
WY,fire protection - firefighters,363,0,1685889,0,289,0,49998,0,5007,0,390,0,652,0,1735887,0,95.44,98.66,2007
WY,fire protection - other,33,0,110108,0,53,0,42334,0,3211,0,50,0,86,0,152442,0,98.49,76.12,2007
WY,corrections,592,0,1869912,0,57,0,69855,0,5385,0,623,0,649,0,1939767,0,81.46,85.18,2007
WY,highways,854,0,2997248,0,59,0,60744,0,4552,0,879,0,913,0,3057992,0,79.85,81.14,2007
WY,air transportation,116,0,387424,0,27,0,35134,0,2393,0,129,0,143,0,422558,0,99.74,100,2007
WY,public welfare,59,0,194896,0,41,0,32369,0,1931,0,70,0,100,0,227265,0,100,100,2007
WY,health,342,0,1154085,0,293,0,200644,0,14566,0,424,0,635,0,1354729,0,94.28,96.54,2007
WY,hospitals,4972,0,17867570,0,1350,0,3506019,0,148327,0,5813,0,6322,0,21373589,0,96.75,98.18,2007
WY,solid waste management,350,0,1066327,0,65,0,48465,0,3946,0,372,0,415,0,1114792,0,97.61,96.98,2007
WY,sewerage,148,0,565237,0,30,0,20467,0,1867,0,156,0,178,0,585704,0,95.85,99.23,2007
WY,parks and recreation,515,0,1813923,0,838,0,401019,0,38823,0,734,0,1353,0,2214942,0,92.01,98.51,2007
WY,housing and community development,46,0,148999,0,25,0,24259,0,2684,0,61,0,71,0,173258,0,98.37,89.46,2007
WY,natural resources,220,0,511558,0,81,0,54297,0,4170,0,242,0,301,0,565855,0,90.93,92.7,2007
WY,water transport and terminals,311,0,1102568,0,97,0,62563,0,4851,0,331,0,408,0,1165131,0,94.48,97.59,2007
WY,electric power,48,0,238389,0,3,0,764,0,40,0,48,0,51,0,239153,0,100,100,2007
WY,transit,25,0,68338,0,83,0,101537,0,8918,0,75,0,108,0,169875,0,36.99,33.75,2007
WY,education total,16095,0,59051958,0,7782,0,7351080,0,612946,0,19759,0,23877,0,66403038,0,81.15,84.22,2007
WY,education - elementary and secondary total,14226,0,52051281,0,6337,0,6318716,0,541722,0,17485,0,20563,0,58369997,0,81.94,85.29,2007
WY,education - elementary and secondary instructional,10369,0,42081323,0,2955,0,2913102,0,231766,0,11762,0,13324,0,44994425,0,81.94,85.29,2007
WY,education - elementary and secondary other,3857,0,9969958,0,3382,0,3405614,0,309956,0,5723,0,7239,0,13375572,0,78.13,89.06,2007
WY,education - higher education total,1869,0,7000677,0,1445,0,1032364,0,71224,0,2274,0,3314,0,8033041,0,74.58,73.08,2007
WY,education - higher education instructional,714,0,3132774,0,487,0,549901,0,24165,0,851,0,1201,0,3682675,0,62.77,67.17,2007
WY,education - higher education other,1155,0,3867903,0,958,0,482463,0,47059,0,1423,0,2113,0,4350366,0,74.58,73.08,2007
